Please enter number of dimensions n: 
Please enter n, number of points = 2^n: 
    0.19141    0.20703    0.01953        166
    0.69141    0.70703    0.51953        167
    0.25391    0.01953    0.83203        168
    0.75391    0.51953    0.33203        169
    0.00391    0.76953    0.58203        170
    0.50391    0.26953    0.08203        171
    0.12891    0.64453    0.95703        172
    0.62891    0.14453    0.45703        173
    0.37891    0.39453    0.70703        174
    0.87891    0.89453    0.20703        175
    0.41016    0.55078    0.05078        176
    0.91016    0.05078    0.55078        177
    0.16016    0.30078    0.30078        178
    0.66016    0.80078    0.80078        179
    0.03516    0.17578    0.17578        180
    0.53516    0.67578    0.67578        181
    0.28516    0.92578    0.42578        182
    0.78516    0.42578    0.92578        183
    0.22266    0.86328    0.73828        184
    0.72266    0.36328    0.23828        185
    0.47266    0.11328    0.98828        186
    0.97266    0.61328    0.48828        187
    0.34766    0.48828    0.61328        188
    0.84766    0.98828    0.11328        189
    0.09766    0.73828    0.86328        190
    0.59766    0.23828    0.36328        191
    0.19922    0.73047    0.24609        192
    0.69922    0.23047    0.74609        193
    0.44922    0.48047    0.49609        194
    0.94922    0.98047    0.99609        195
    0.32422    0.10547    0.12109        196
    0.82422    0.60547    0.62109        197
    0.07422    0.85547    0.37109        198
    0.57422    0.35547    0.87109        199
    0.38672    0.91797    0.55859        200
    0.88672    0.41797    0.05859        201
    0.13672    0.16797    0.80859        202
    0.63672    0.66797    0.30859        203
    0.01172    0.29297    0.68359        204
    0.51172    0.79297    0.18359        205
    0.26172    0.54297    0.93359        206
    0.76172    0.04297    0.43359        207
    0.29297    0.38672    0.33984        208
    0.79297    0.88672    0.83984        209
    0.04297    0.63672    0.08984        210
    0.54297    0.13672    0.58984        211
    0.16797    0.76172    0.46484        212
    0.66797    0.26172    0.96484        213
    0.41797    0.01172    0.21484        214
    0.91797    0.51172    0.71484        215
    0.10547    0.19922    0.90234        216
    0.60547    0.69922    0.40234        217
    0.35547    0.94922    0.65234        218
    0.85547    0.44922    0.15234        219
    0.48047    0.57422    0.77734        220
    0.98047    0.07422    0.27734        221
    0.23047    0.32422    0.52734        222
    0.73047    0.82422    0.02734        223
    0.46484    0.15234    0.66797        224
    0.96484    0.65234    0.16797        225
    0.21484    0.90234    0.91797        226
    0.71484    0.40234    0.41797        227
    0.08984    0.52734    0.54297        228
    0.58984    0.02734    0.04297        229
    0.33984    0.27734    0.79297        230
    0.83984    0.77734    0.29297        231
    0.15234    0.46484    0.10547        232
    0.65234    0.96484    0.60547        233
    0.40234    0.71484    0.35547        234
    0.90234    0.21484    0.85547        235
    0.27734    0.83984    0.23047        236
    0.77734    0.33984    0.73047        237
    0.02734    0.08984    0.48047        238
    0.52734    0.58984    0.98047        239
    0.05859    0.99609    0.76172        240
    0.55859    0.49609    0.26172        241
    0.30859    0.24609    0.51172        242
    0.80859    0.74609    0.01172        243
    0.43359    0.37109    0.88672        244
    0.93359    0.87109    0.38672        245
    0.18359    0.62109    0.63672        246
    0.68359    0.12109    0.13672        247
    0.37109    0.68359    0.44922        248
    0.87109    0.18359    0.94922        249
    0.12109    0.43359    0.19922        250
    0.62109    0.93359    0.69922        251
    0.24609    0.05859    0.32422        252
    0.74609    0.55859    0.82422        253
    0.49609    0.80859    0.07422        254
    0.99609    0.30859    0.57422        255
    0.49805    0.65430    0.28320        256
    0.99805    0.15430    0.78320        257
    0.24805    0.40430    0.03320        258
    0.74805    0.90430    0.53320        259
    0.12305    0.02930    0.40820        260
    0.62305    0.52930    0.90820        261
    0.37305    0.77930    0.15820        262
    0.87305    0.27930    0.65820        263
    0.18555    0.96680    0.97070        264
    0.68555    0.46680    0.47070        265
    0.43555    0.21680    0.72070        266
    0.93555    0.71680    0.22070        267
    0.31055    0.34180    0.84570        268
    0.81055    0.84180    0.34570        269
    0.06055    0.59180    0.59570        270
    0.56055    0.09180    0.09570        271
    0.02930    0.49805    0.12695        272
    0.52930    0.99805    0.62695        273
    0.27930    0.74805    0.37695        274
    0.77930    0.24805    0.87695        275
    0.40430    0.87305    0.00195        276
    0.90430    0.37305    0.50195        277
    0.15430    0.12305    0.25195        278
    0.65430    0.62305    0.75195        279
    0.34180    0.18555    0.56445        280
    0.84180    0.68555    0.06445        281
    0.09180    0.93555    0.81445        282
    0.59180    0.43555    0.31445        283
    0.21680    0.56055    0.68945        284
    0.71680    0.06055    0.18945        285
    0.46680    0.31055    0.93945        286
    0.96680    0.81055    0.43945        287
    0.23242    0.23242    0.86133        288
    0.73242    0.73242    0.36133        289
    0.48242    0.98242    0.61133        290
    0.98242    0.48242    0.11133        291
    0.35742    0.60742    0.98633        292
    0.85742    0.10742    0.48633        293
    0.10742    0.35742    0.73633        294
    0.60742    0.85742    0.23633        295
    0.41992    0.41992    0.42383        296
    0.91992    0.91992    0.92383        297
    0.16992    0.66992    0.17383        298
    0.66992    0.16992    0.67383        299
    0.04492    0.79492    0.29883        300
    0.54492    0.29492    0.79883        301
    0.29492    0.04492    0.04883        302
    0.79492    0.54492    0.54883        303
    0.26367    0.88867    0.70508        304
    0.76367    0.38867    0.20508        305
    0.01367    0.13867    0.95508        306
    0.51367    0.63867    0.45508        307
    0.13867    0.26367    0.58008        308
    0.63867    0.76367    0.08008        309
    0.38867    0.51367    0.83008        310
    0.88867    0.01367    0.33008        311
    0.07617    0.70117    0.01758        312
    0.57617    0.20117    0.51758        313
    0.32617    0.45117    0.26758        314
    0.82617    0.95117    0.76758        315
    0.45117    0.07617    0.14258        316
    0.95117    0.57617    0.64258        317
    0.20117    0.82617    0.39258        318
    0.70117    0.32617    0.89258        319
    0.09961    0.83398    0.52539        320
    0.59961    0.33398    0.02539        321
    0.34961    0.08398    0.77539        322
    0.84961    0.58398    0.27539        323
    0.47461    0.45898    0.65039        324
    0.97461    0.95898    0.15039        325
    0.22461    0.70898    0.90039        326
    0.72461    0.20898    0.40039        327
    0.28711    0.52148    0.21289        328
    0.78711    0.02148    0.71289        329
    0.03711    0.27148    0.46289        330
    0.53711    0.77148    0.96289        331
    0.16211    0.14648    0.08789        332
    0.66211    0.64648    0.58789        333
    0.41211    0.89648    0.33789        334
    0.91211    0.39648    0.83789        335
    0.38086    0.05273    0.93164        336
    0.88086    0.55273    0.43164        337
    0.13086    0.80273    0.68164        338
    0.63086    0.30273    0.18164        339
    0.00586    0.67773    0.80664        340
    0.50586    0.17773    0.30664        341
    0.25586    0.42773    0.55664        342
    0.75586    0.92773    0.05664        343
    0.19336    0.36523    0.36914        344
    0.69336    0.86523    0.86914        345
    0.44336    0.61523    0.11914        346
    0.94336    0.11523    0.61914        347
    0.31836    0.99023    0.49414        348
    0.81836    0.49023    0.99414        349
    0.06836    0.24023    0.24414        350
    0.56836    0.74023    0.74414        351
    0.36523    0.28711    0.07227        352
    0.86523    0.78711    0.57227        353
    0.11523    0.53711    0.32227        354
    0.61523    0.03711    0.82227        355
    0.24023    0.91211    0.19727        356
    0.74023    0.41211    0.69727        357
    0.49023    0.16211    0.44727        358
    0.99023    0.66211    0.94727        359
    0.05273    0.09961    0.63477        360
    0.55273    0.59961    0.13477        361
    0.30273    0.84961    0.88477        362
    0.80273    0.34961    0.38477        363
    0.42773    0.72461    0.50977        364
    0.92773    0.22461    0.00977        365
    0.17773    0.47461    0.75977        366
    0.67773    0.97461    0.25977        367
    0.14648    0.56836    0.47852        368
    0.64648    0.06836    0.97852        369
    0.39648    0.31836    0.22852        370
    0.89648    0.81836    0.72852        371
    0.27148    0.19336    0.35352        372
    0.77148    0.69336    0.85352        373
    0.02148    0.94336    0.10352        374
    0.52148    0.44336    0.60352        375
    0.45898    0.75586    0.79102        376
    0.95898    0.25586    0.29102        377
    0.20898    0.00586    0.54102        378
    0.70898    0.50586    0.04102        379
    0.08398    0.38086    0.91602        380
    0.58398    0.88086    0.41602        381
    0.33398    0.63086    0.66602        382
    0.83398    0.13086    0.16602        383
    0.16602    0.43164    0.72461        384
    0.66602    0.93164    0.22461        385
    0.41602    0.68164    0.97461        386
    0.91602    0.18164    0.47461        387
    0.29102    0.80664    0.59961        388
    0.79102    0.30664    0.09961        389
    0.04102    0.05664    0.84961        390
    0.54102    0.55664    0.34961        391
    0.47852    0.24414    0.03711        392
    0.97852    0.74414    0.53711        393
    0.22852    0.99414    0.28711        394
    0.72852    0.49414    0.78711        395
    0.10352    0.61914    0.16211        396
    0.60352    0.11914    0.66211        397
    0.35352    0.36914    0.41211        398
    0.85352    0.86914    0.91211        399
    0.32227    0.71289    0.81836        400
    0.82227    0.21289    0.31836        401
    0.07227    0.46289    0.56836        402
    0.57227    0.96289    0.06836        403
    0.19727    0.08789    0.94336        404
    0.69727    0.58789    0.44336        405
    0.44727    0.83789    0.69336        406
    0.94727    0.33789    0.19336        407
    0.00977    0.90039    0.38086        408
    0.50977    0.40039    0.88086        409
    0.25977    0.15039    0.13086        410
    0.75977    0.65039    0.63086        411
    0.38477    0.27539    0.25586        412
    0.88477    0.77539    0.75586        413
    0.13477    0.52539    0.00586        414
    0.63477    0.02539    0.50586        415
    0.43164    0.94727    0.17773        416
    0.93164    0.44727    0.67773        417
    0.18164    0.19727    0.42773        418
    0.68164    0.69727    0.92773        419
    0.05664    0.32227    0.05273        420
    0.55664    0.82227    0.55273        421
    0.30664    0.57227    0.30273        422
    0.80664    0.07227    0.80273        423
    0.24414    0.63477    0.61523        424
    0.74414    0.13477    0.11523        425
    0.49414    0.38477    0.86523        426
    0.99414    0.88477    0.36523        427
    0.36914    0.00977    0.74023        428
    0.86914    0.50977    0.24023        429
    0.11914    0.75977    0.99023        430
    0.61914    0.25977    0.49023        431
    0.08789    0.16602    0.27148        432
    0.58789    0.66602    0.77148        433
    0.33789    0.91602    0.02148        434
    0.83789    0.41602    0.52148        435
    0.46289    0.54102    0.39648        436
    0.96289    0.04102    0.89648        437
    0.21289    0.29102    0.14648        438
    0.71289    0.79102    0.64648        439
    0.27539    0.47852    0.95898        440
    0.77539    0.97852    0.45898        441
    0.02539    0.72852    0.70898        442
    0.52539    0.22852    0.20898        443
    0.15039    0.85352    0.83398        444
    0.65039    0.35352    0.33398        445
    0.40039    0.10352    0.58398        446
    0.90039    0.60352    0.08398        447
    0.29883    0.11133    0.46680        448
    0.79883    0.61133    0.96680        449
    0.04883    0.86133    0.21680        450
    0.54883    0.36133    0.71680        451
    0.17383    0.73633    0.34180        452
    0.67383    0.23633    0.84180        453
    0.42383    0.48633    0.09180        454
    0.92383    0.98633    0.59180        455
    0.11133    0.29883    0.77930        456
    0.61133    0.79883    0.27930        457
    0.36133    0.54883    0.52930        458
    0.86133    0.04883    0.02930        459
    0.48633    0.92383    0.90430        460
    0.98633    0.42383    0.40430        461
    0.23633    0.17383    0.65430        462
    0.73633    0.67383    0.15430        463
    0.20508    0.76758    0.12305        464
    0.70508    0.26758    0.62305        465
    0.45508    0.01758    0.37305        466
    0.95508    0.51758    0.87305        467
    0.33008    0.39258    0.24805        468
    0.83008    0.89258    0.74805        469
    0.08008    0.64258    0.49805        470
    0.58008    0.14258    0.99805        471
    0.39258    0.58008    0.68555        472
    0.89258    0.08008    0.18555        473
    0.14258    0.33008    0.93555        474
    0.64258    0.83008    0.43555        475
    0.01758    0.20508    0.56055        476
    0.51758    0.70508    0.06055        477
    0.26758    0.95508    0.81055        478
    0.76758    0.45508    0.31055        479
    0.03320    0.50195    0.88867        480
    0.53320    0.00195    0.38867        481
    0.28320    0.25195    0.63867        482
    0.78320    0.75195    0.13867        483
    0.40820    0.12695    0.76367        484
    0.90820    0.62695    0.26367        485
    0.15820    0.87695    0.51367        486
    0.65820    0.37695    0.01367        487
    0.34570    0.81445    0.32617        488
    0.84570    0.31445    0.82617        489
    0.09570    0.06445    0.07617        490
    0.59570    0.56445    0.57617        491
    0.22070    0.43945    0.45117        492
    0.72070    0.93945    0.95117        493
    0.47070    0.68945    0.20117        494
    0.97070    0.18945    0.70117        495
    0.43945    0.34570    0.54492        496
    0.93945    0.84570    0.04492        497
    0.18945    0.59570    0.79492        498
    0.68945    0.09570    0.29492        499
    0.06445    0.97070    0.66992        500
    0.56445    0.47070    0.16992        501
    0.31445    0.22070    0.91992        502
    0.81445    0.72070    0.41992        503
    0.12695    0.03320    0.23242        504
    0.62695    0.53320    0.73242        505
    0.37695    0.78320    0.48242        506
    0.87695    0.28320    0.98242        507
    0.25195    0.65820    0.10742        508
    0.75195    0.15820    0.60742        509
    0.00195    0.40820    0.35742        510
    0.50195    0.90820    0.85742        511
    0.25098    0.36230    0.15137        512
    0.75098    0.86230    0.65137        513
    0.00098    0.61230    0.40137        514
    0.50098    0.11230    0.90137        515
    0.12598    0.98730    0.02637        516
    0.62598    0.48730    0.52637        517
    0.37598    0.23730    0.27637        518
    0.87598    0.73730    0.77637        519
    0.06348    0.04980    0.58887        520
    0.56348    0.54980    0.08887        521
    0.31348    0.79980    0.83887        522
    0.81348    0.29980    0.33887        523
    0.43848    0.67480    0.71387        524
    0.93848    0.17480    0.21387        525
    0.18848    0.42480    0.96387        526
    0.68848    0.92480    0.46387        527
    0.21973    0.51855    0.30762        528
    0.71973    0.01855    0.80762        529
    0.46973    0.26855    0.05762        530
    0.96973    0.76855    0.55762        531
    0.34473    0.14355    0.43262        532
    0.84473    0.64355    0.93262        533
    0.09473    0.89355    0.18262        534
    0.59473    0.39355    0.68262        535
    0.40723    0.83105    0.99512        536
    0.90723    0.33105    0.49512        537
    0.15723    0.08105    0.74512        538
    0.65723    0.58105    0.24512        539
    0.03223    0.45605    0.87012        540
    0.53223    0.95605    0.37012        541
    0.28223    0.70605    0.62012        542
    0.78223    0.20605    0.12012        543
    0.01660    0.75293    0.69824        544
    0.51660    0.25293    0.19824        545
    0.26660    0.00293    0.94824        546
    0.76660    0.50293    0.44824        547
    0.39160    0.37793    0.57324        548
    0.89160    0.87793    0.07324        549
    0.14160    0.62793    0.82324        550
    0.64160    0.12793    0.32324        551
    0.32910    0.56543    0.01074        552
    0.82910    0.06543    0.51074        553
    0.07910    0.31543    0.26074        554
    0.57910    0.81543    0.76074        555
    0.20410    0.19043    0.13574        556
    0.70410    0.69043    0.63574        557
    0.45410    0.94043    0.38574        558
    0.95410    0.44043    0.88574        559
    0.48535    0.09668    0.85449        560
    0.98535    0.59668    0.35449        561
    0.23535    0.84668    0.60449        562
    0.73535    0.34668    0.10449        563
    0.11035    0.72168    0.97949        564
    0.61035    0.22168    0.47949        565
    0.36035    0.47168    0.72949        566
    0.86035    0.97168    0.22949        567
    0.17285    0.28418    0.41699        568
    0.67285    0.78418    0.91699        569
    0.42285    0.53418    0.16699        570
    0.92285    0.03418    0.66699        571
    0.29785    0.90918    0.29199        572
    0.79785    0.40918    0.79199        573
    0.04785    0.15918    0.04199        574
    0.54785    0.65918    0.54199        575
    0.14941    0.18262    0.90918        576
    0.64941    0.68262    0.40918        577
    0.39941    0.93262    0.65918        578
    0.89941    0.43262    0.15918        579
    0.27441    0.55762    0.78418        580
    0.77441    0.05762    0.28418        581
    0.02441    0.30762    0.53418        582
    0.52441    0.80762    0.03418        583
    0.46191    0.49512    0.34668        584
    0.96191    0.99512    0.84668        585
    0.21191    0.74512    0.09668        586
    0.71191    0.24512    0.59668        587
    0.08691    0.87012    0.47168        588
    0.58691    0.37012    0.97168        589
    0.33691    0.12012    0.22168        590
    0.83691    0.62012    0.72168        591
    0.36816    0.96387    0.50293        592
    0.86816    0.46387    0.00293        593
    0.11816    0.21387    0.75293        594
    0.61816    0.71387    0.25293        595
    0.24316    0.33887    0.62793        596
    0.74316    0.83887    0.12793        597
    0.49316    0.58887    0.87793        598
    0.99316    0.08887    0.37793        599
    0.05566    0.65137    0.19043        600
    0.55566    0.15137    0.69043        601
    0.30566    0.40137    0.44043        602
    0.80566    0.90137    0.94043        603
    0.43066    0.02637    0.06543        604
    0.93066    0.52637    0.56543        605
    0.18066    0.77637    0.31543        606
    0.68066    0.27637    0.81543        607
    0.38379    0.69824    0.48730        608
    0.88379    0.19824    0.98730        609
    0.13379    0.44824    0.23730        610
    0.63379    0.94824    0.73730        611
    0.00879    0.07324    0.36230        612
    0.50879    0.57324    0.86230        613
    0.25879    0.82324    0.11230        614
    0.75879    0.32324    0.61230        615
    0.19629    0.88574    0.79980        616
    0.69629    0.38574    0.29980        617
    0.44629    0.13574    0.54980        618
    0.94629    0.63574    0.04980        619
    0.32129    0.26074    0.92480        620
    0.82129    0.76074    0.42480        621
    0.07129    0.51074    0.67480        622
    0.57129    0.01074    0.17480        623
    0.10254    0.41699    0.08105        624
    0.60254    0.91699    0.58105        625
    0.35254    0.66699    0.33105        626
    0.85254    0.16699    0.83105        627
    0.47754    0.79199    0.20605        628
    0.97754    0.29199    0.70605        629
    0.22754    0.04199    0.45605        630
    0.72754    0.54199    0.95605        631
    0.29004    0.22949    0.64355        632
    0.79004    0.72949    0.14355        633
    0.04004    0.97949    0.89355        634
    0.54004    0.47949    0.39355        635
    0.16504    0.60449    0.51855        636
    0.66504    0.10449    0.01855        637
    0.41504    0.35449    0.76855        638
    0.91504    0.85449    0.26855        639
    0.08301    0.58496    0.84277        640
    0.58301    0.08496    0.34277        641
    0.33301    0.33496    0.59277        642
    0.83301    0.83496    0.09277        643
    0.45801    0.20996    0.96777        644
    0.95801    0.70996    0.46777        645
    0.20801    0.95996    0.71777        646
    0.70801    0.45996    0.21777        647
    0.27051    0.77246    0.40527        648
    0.77051    0.27246    0.90527        649
    0.02051    0.02246    0.15527        650
    0.52051    0.52246    0.65527        651
    0.14551    0.39746    0.28027        652
    0.64551    0.89746    0.78027        653
    0.39551    0.64746    0.03027        654
    0.89551    0.14746    0.53027        655
    0.42676    0.30371    0.74902        656
    0.92676    0.80371    0.24902        657
    0.17676    0.55371    0.99902        658
    0.67676    0.05371    0.49902        659
    0.05176    0.92871    0.62402        660
    0.55176    0.42871    0.12402        661
    0.30176    0.17871    0.87402        662
    0.80176    0.67871    0.37402        663
    0.23926    0.11621    0.06152        664
    0.73926    0.61621    0.56152        665
    0.48926    0.86621    0.31152        666
    0.98926    0.36621    0.81152        667
    0.36426    0.74121    0.18652        668
    0.86426    0.24121    0.68652        669
    0.11426    0.49121    0.43652        670
    0.61426    0.99121    0.93652        671
    0.31738    0.03809    0.26465        672
    0.81738    0.53809    0.76465        673
    0.06738    0.78809    0.01465        674
    0.56738    0.28809    0.51465        675
    0.19238    0.66309    0.38965        676
    0.69238    0.16309    0.88965        677
    0.44238    0.41309    0.13965        678
    0.94238    0.91309    0.63965        679
    0.00488    0.35059    0.95215        680
    0.50488    0.85059    0.45215        681
    0.25488    0.60059    0.70215        682
    0.75488    0.10059    0.20215        683
    0.37988    0.97559    0.82715        684
    0.87988    0.47559    0.32715        685
    0.12988    0.22559    0.57715        686
    0.62988    0.72559    0.07715        687
    0.16113    0.81934    0.17090        688
    0.66113    0.31934    0.67090        689
    0.41113    0.06934    0.42090        690
    0.91113    0.56934    0.92090        691
    0.28613    0.44434    0.04590        692
    0.78613    0.94434    0.54590        693
    0.03613    0.69434    0.29590        694
    0.53613    0.19434    0.79590        695
    0.47363    0.50684    0.60840        696
    0.97363    0.00684    0.10840        697
    0.22363    0.25684    0.85840        698
    0.72363    0.75684    0.35840        699
    0.09863    0.13184    0.73340        700
    0.59863    0.63184    0.23340        701
    0.34863    0.88184    0.98340        702
    0.84863    0.38184    0.48340        703
    0.45020    0.90527    0.10059        704
    0.95020    0.40527    0.60059        705
    0.20020    0.15527    0.35059        706
    0.70020    0.65527    0.85059        707
    0.07520    0.28027    0.22559        708
    0.57520    0.78027    0.72559        709
    0.32520    0.53027    0.47559        710
    0.82520    0.03027    0.97559        711
    0.13770    0.71777    0.66309        712
    0.63770    0.21777    0.16309        713
    0.38770    0.46777    0.91309        714
    0.88770    0.96777    0.41309        715
    0.26270    0.09277    0.53809        716
    0.76270    0.59277    0.03809        717
    0.01270    0.84277    0.78809        718
    0.51270    0.34277    0.28809        719
    0.04395    0.24902    0.44434        720
    0.54395    0.74902    0.94434        721
    0.29395    0.99902    0.19434        722
    0.79395    0.49902    0.69434        723
    0.41895    0.62402    0.31934        724
    0.91895    0.12402    0.81934        725
    0.16895    0.37402    0.06934        726
    0.66895    0.87402    0.56934        727
    0.35645    0.43652    0.75684        728
    0.85645    0.93652    0.25684        729
    0.10645    0.68652    0.50684        730
    0.60645    0.18652    0.00684        731
    0.23145    0.81152    0.88184        732
    0.73145    0.31152    0.38184        733
    0.48145    0.06152    0.63184        734
    0.98145    0.56152    0.13184        735
    0.21582    0.48340    0.55371        736
    0.71582    0.98340    0.05371        737
    0.46582    0.73340    0.80371        738
    0.96582    0.23340    0.30371        739
    0.34082    0.85840    0.67871        740
    0.84082    0.35840    0.17871        741
    0.09082    0.10840    0.92871        742
    0.59082    0.60840    0.42871        743
    0.40332    0.17090    0.24121        744
    0.90332    0.67090    0.74121        745
    0.15332    0.92090    0.49121        746
    0.65332    0.42090    0.99121        747
    0.02832    0.54590    0.11621        748
    0.52832    0.04590    0.61621        749
    0.27832    0.29590    0.36621        750
    0.77832    0.79590    0.86621        751
    0.30957    0.63965    0.89746        752
    0.80957    0.13965    0.39746        753
    0.05957    0.38965    0.64746        754
    0.55957    0.88965    0.14746        755
    0.18457    0.01465    0.77246        756
    0.68457    0.51465    0.27246        757
    0.43457    0.76465    0.52246        758
    0.93457    0.26465    0.02246        759
    0.12207    0.95215    0.33496        760
    0.62207    0.45215    0.83496        761
    0.37207    0.20215    0.08496        762
    0.87207    0.70215    0.58496        763
    0.49707    0.32715    0.45996        764
    0.99707    0.82715    0.95996        765
    0.24707    0.57715    0.20996        766
    0.74707    0.07715    0.70996        767
    0.24902    0.98145    0.43066        768
    0.74902    0.48145    0.93066        769
    0.49902    0.23145    0.18066        770
    0.99902    0.73145    0.68066        771
    0.37402    0.35645    0.30566        772
    0.87402    0.85645    0.80566        773
    0.12402    0.60645    0.05566        774
